,twitter_link,text,date
544,https://twitter.com/Sherryhuangting/status/1704381569111347640#m,Guess How big is this drone?   Learn more about the Yangda Sky Whale Hybrid: https://www.yangdaonline.com/yangda-sky-whale-max-hybrid.../ #drone #delivery #VTOL #inspection #hybrid #aircraft #yangda #plane #UAV #surveillance #delivery #rescue,"Sep 20, 2023 · 6:26 AM UTC"
545,https://twitter.com/elisabethmalom1/status/1704151545342738777#m,"9. “#VTOL capability allows for greater ease of operation where the drone can land or be launched from anywhere as it is runway independent and landing is usually more precise, which makes it less likely critical payloads or infrastructure are damaged,” rep said.","Sep 19, 2023 · 3:12 PM UTC"
546,https://twitter.com/ElectriveGlobal/status/1704148574554968414#m,Joby Aviation has announced plans to construct its first major electric #VTOL factory near #Dayton International Airport in the US state of #Ohio. https://ow.ly/uEQ450PNhTe #Aviation @jobyaviation,"Sep 19, 2023 · 3:00 PM UTC"
547,https://twitter.com/LINLINTAO2/status/1703930329701208120#m,"A video to show you how YANGDA's Sky Whale #vtol be made. It's about the hardware parts, the software parts will be released soon.  #inspection #gimbal #payload #mapping #skywhale #EOIR #VTOL #drone #uav #lidar #surveillance #HYBRID #YANGDA https://youtu.be/vzB1-vpkEDA?si=LXJiFwCkTfyePLm0","Sep 19, 2023 · 12:33 AM UTC"
548,https://twitter.com/TimWJackson/status/1703930125161484715#m,"Joby to build eVTOLs - passenger drones, aka flying cars in Dayton, OH https://www.wcpo.com/money/business-news/company-pledges-up-to-2-000-jobs-500m-to-build-flying-cars-in-dayton-area #FlyingCars #PassengerDrones #VTOL #VerticalTakeoffAndLandingVehicles","Sep 19, 2023 · 12:32 AM UTC"
549,https://twitter.com/AerospaceNew/status/1703864925800841619#m,Congratulations to our friends at @stoke_space - reusable #VTOL #Rockets are the way!,"Sep 18, 2023 · 8:13 PM UTC"
550,https://twitter.com/KEFRobotics/status/1703851791236956285#m,Check us out at #MOSA2023 and learn about our attachable payload for your aircraft.  #autonomous #Aircraft #drones #vtol,"Sep 18, 2023 · 7:21 PM UTC"
551,https://twitter.com/AcGcKarbon/status/1703790101300387926#m,"Time is being lost in vain. But if it is stubborn in a multi -propeller VTOL design, you will have no chance other than electric motors. In mechanical drives, speed control is not as good as electric motors.  #VTOL✔️ #eVTOL❌","Sep 18, 2023 · 3:16 PM UTC"
552,https://twitter.com/timtheplaneman/status/1703768289544155291#m,DSI Painted Eagle VTOL incoming  ...  https://youtu.be/Sf2H5790PJU #ardupilot #arduplane #quadplane #drone #rcplane #vtol #hybrid,"Sep 18, 2023 · 1:49 PM UTC"
553,https://twitter.com/AbhinavKrSahai/status/1703591309448303060#m,@LMIndiaNews loses another #F35BLightningII and unable to track  $81.4 million from @POTUS treasury lost #VTOL,"Sep 18, 2023 · 2:06 AM UTC"
554,https://twitter.com/VTOLsociety/status/1703561974167007428#m,"Are you in Atlantic this week for the Modular Open System Approach (#MOSA) Summit & Expo? The Vertical Flight Society is hosting two compelling sessions in Room 408 on ""Rotorcraft Perspectives on MOSA"" on Monday morning:  https://events.techconnect.org/MOSA_2023/detail.html #FVL #rotorcraft #VTOL #helicopter","Sep 18, 2023 · 12:09 AM UTC"
555,https://twitter.com/ZappyZappy7/status/1703416820206907718#m,固定翼VTOLの高性能飛行を可能にするプランニング・アルゴリズム https://news.mit.edu/2023/planning-algorithm-tailsitter-aircraft-0823 #drone #VTOL #fixed_wing #aerobatic #tailsitter #algorithm #MIT_AERA #固定翼VTOL #アルゴリズム,"Sep 17, 2023 · 2:33 PM UTC"
556,https://twitter.com/NAVEEN13104/status/1703340517101273485#m,"""Single-seater flying car (vertical take-off and landing aircraft)"" On the road, it moves quite agilely.  #VTOL #flyingcar #FlyingVehicle #PegasusFlyingCar #transportation #mobility","Sep 17, 2023 · 9:30 AM UTC"
557,https://twitter.com/VTOLsociety/status/1703217305922973927#m,"If you are interested in Advanced Air Mobility #AAM and/or infrastructure, don't miss our next #Infrastructure Workshop, Sept. 26-28, virtually or in-person near the FAA Tech Center in New Jersey.  vtol.org/inf-2023 #eVTOL #VTOL #VerticalFlight #vertiport","Sep 17, 2023 · 1:20 AM UTC"
558,https://twitter.com/WevolverApp/status/1703001114977632383#m,CycloRotors are compact and allow precise manoeuvrability and a stable transition from hover to flight even in harsher weather conditions due to the instant and direct control of magnitude and direction of thrust.  Video source: @CycloTech_AT #UAV #VTOL #AirTaxis #aircraft #tech,"Sep 16, 2023 · 11:01 AM UTC"
559,https://twitter.com/divadad/status/1702716258800582777#m,The idea of a flying car is primitive.it developed in the time #VTOL was unimaginable.so the concept of runway was integrated into the process. So why a car when i lift off and set down wherever??.,"Sep 15, 2023 · 4:09 PM UTC"
560,https://twitter.com/DefenseMirror/status/1702595182502490364#m,"Bell, U.S. Air Force, to Test High-Speed Vertical Takeoff and Landing Module: https://defensemirror.com/news/35009/Bell__U_S__Air_Force__to_Test_High_Speed_Vertical_Takeoff_and_Landing_Module  .@BellFlight @USAirForce #HSVTOL #VTOL #USAF","Sep 15, 2023 · 8:08 AM UTC"
561,https://twitter.com/DefenseAdvance/status/1702426997606289903#m,FAUN Trackway launches new helipad system at DSEI 2023  More details: https://hubs.la/Q022c-Nz0 #defense #defence #defenseindustry #helicopter #VTOL #helipad #landing #aircraft #military #armedforces #dsei2023 #dsei @FAUNTRACKWAY,"Sep 14, 2023 · 9:00 PM UTC"
562,https://twitter.com/NamkatJ/status/1702412265557794953#m,And I quote “ We lifted only for a few minutes but the essentials were right “   Hell of a perspective to have. #VTOL,"Sep 14, 2023 · 8:01 PM UTC"
563,https://twitter.com/NamkatJ/status/1702404433601003920#m,"Father of #VTOL rotary craft, truly a Legen.","Sep 14, 2023 · 7:30 PM UTC"
564,https://twitter.com/ZappyZappy7/status/1702359057452224827#m,垂直軸型の風力タービンを使った実験機の屋外テスト飛行 https://youtu.be/YYCNMXIyyk8 #propulsionsystems #UAV #VTOL #AirTaxis #aircraft #cyclorotor #mobility #prototype #CycloTech #空飛ぶ車 #未来の移動手段 #エアモビリティ #飛行タクシー,"Sep 14, 2023 · 4:30 PM UTC"
565,https://twitter.com/Grzegorz_Rossa/status/1702315316708266123#m,"Ten ruch zostanie przekierowany nie do Niemiec, tylko do pionowzlotów, niewymagających dróg startowych. #VTOL","Sep 14, 2023 · 1:36 PM UTC"
566,https://twitter.com/SentientVision/status/1702309914696360404#m,"Partnership for success: Paul Harris, VP Global Business Development, Sentient with Joshua Stinson, Chief Growth Officer @edge_autonomy (Stand H1-344) &  VXE30 'Stalker' VTOL UAS, displayed with the AI-enabled #ViDAR integration #uas #vtol","Sep 14, 2023 · 1:14 PM UTC"
567,https://twitter.com/NAVEEN13104/status/1702253355064832098#m,A fixed-wing drone with vertical takeoff and landing capabilities  #drone #VTOL #fixedwing #RitewingRC #Model_Drak,"Sep 14, 2023 · 9:30 AM UTC"
568,https://twitter.com/NAVEEN13104/status/1702208055440515102#m,The hybrid fixed-wing multi-rotor drone can use wind in its favor #drone #inspection #VTOL #multicopter #multirotor #Morpho #Elythor #EPFL,"Sep 14, 2023 · 6:30 AM UTC"
569,https://twitter.com/ArmyRecognition/status/1702072865296634138#m,#DSEI2023 #DSEI 2023: #Rheinmetall Unveils #LUNA #NG #Drone with #VTOL Capabilities https://www.armyrecognition.com/defense_news_september_2023_global_security_army_industry/dsei_2023_rheinmetall_unveils_luna_ng_drone_with_vtol_capabilities.html,"Sep 13, 2023 · 9:32 PM UTC"
570,https://twitter.com/DefenseAdvance/status/1701987094334202085#m,FAUN Trackway launches its latest Trackway system at DSEI 2023.   More details: https://hubs.la/Q0223GzF0 #defense #defence #defenseindustry #helicopter #VTOL #helipad #landing #aircraft #military #armedforces @FAUNTRACKWAY,"Sep 13, 2023 · 3:51 PM UTC"
571,https://twitter.com/HelicopterLinks/status/1701969931527503976#m,"From the USA: The #ElectricVTOL News for Sept 12, 2023 is online: https://mailchi.mp/evtol/evtol-news-186735  All the latest news on all-electric, hybrid-electric and hydrogen-electric VTOL aircraft developments.   #eVTOL #VTOL #AAM #IAM #VerticalFlight #H2flight #ElectricFlight #VFS #UAM","Sep 13, 2023 · 2:43 PM UTC"
572,https://twitter.com/ElectricVTOL/status/1701938967862444405#m,"The @VTOLsociety's #ElectricVTOL News for Sept 12 has been posted and includes all the latest news on all-electric, hybrid-electric and hydrogen-electric aircraft developments. Check it out: https://mailchi.mp/evtol/evtol-news-186735 #eVTOL #AAM #VTOL #IAM #VerticalFlight #H2flight #ElectricFlight","Sep 13, 2023 · 12:40 PM UTC"
573,https://twitter.com/CogniPlex/status/1701910172099060176#m,Flying Car Ecosystem Shapes Up  #flyingcar #VTOL https://www.iotworldtoday.com/flying-vehicles/flying-car-ecosystem-shapes-up,"Sep 13, 2023 · 10:46 AM UTC"
574,https://twitter.com/GDTechX/status/1701750329161760805#m,Bell Boeing MV 22B Osprey Hover and Transition https://youtu.be/fF6mP6ifX-Y?si=dF_L0yTi_qqRVL_h via @YouTube #aviation #aircraft #interesting #dailydoseofaviation #vtol,"Sep 13, 2023 · 12:11 AM UTC"
575,https://twitter.com/aam_intl/status/1701495108720349450#m,Bristow Secures Delivery Slots for Chaparral VTOLs  Read more: https://hubs.la/Q021TdwX0 #vtol #aircraft #cargo #aerospace #advancedairmobility #aam #flight #aviation,"Sep 12, 2023 · 7:17 AM UTC"
576,https://twitter.com/aam_intl/status/1701362480495157732#m,"Bristow Group reserves early delivery slots for five of Elroy Air’s VTOL cargo systems, the Chaparral.   Read more: https://hubs.la/Q021Tgk10 #vtol #aircraft #cargo #aerospace #advancedairmobility #aam #flight #aviation","Sep 11, 2023 · 10:29 PM UTC"
577,https://twitter.com/aviaciondigital/status/1701201073350770789#m,🔴@EuropeanRotors El Evento #VTOL 🚁 que Despega en Madrid 🇪🇸 del 27 al 30 de noviembre en @IFEMA y donde se reunirá gran parte de la industria y los profesionales del sector de los helicópteros. Para saber más 👉🏻https://bit.ly/EuropeanRotors2023-Madrid @ATAIRE_ORG @sindicato_SLTA @EASA @AirbusHeli @BellHelicopter @LDO_Aircraft @SAFRAN,"Sep 11, 2023 · 11:48 AM UTC"
578,https://twitter.com/taka0_0826/status/1701165747278676370#m,#川端運輸 #豊かな運び手 #ドローン事業 #ドローン #産業用ドローン #vtol #autelrobotics #doragonfish #最先端ドローン #救助 #捜索 #点検 #日本初 #初フライト,"Sep 11, 2023 · 9:28 AM UTC"
579,https://twitter.com/UnmannedSystem/status/1700641481155830095#m,"Take a look at our round-up of the five most read articles on UST this week: https://hubs.ly/Q021HXPB0  Featuring articles from ideaForge, infiniDome, Trillium Engineering, CubePilot and RoboBusiness.  #unmanned #unmannedsystems #technology #tech #uas #uav #vtol #suas #drone","Sep 9, 2023 · 10:45 PM UTC"
580,https://twitter.com/AcGcKarbon/status/1700505816384565629#m,Artık #eVTOL denilen elektrikli uçan araba hayallerine son verin. Benzinden alacağınız enerjiyi pillerle veya hidrojenle karşılamak isterseniz o araç ASLA uçamaz. Boşa hayal kurmayın Borsada bunlara para kaptırmayın😉 benden uyarması #VTOL ✔️ #eVTOL ❌,"Sep 9, 2023 · 1:45 PM UTC"
581,https://twitter.com/BahattinDuzgun/status/1700465790623899940#m,"Bulut altı , Dikey Kalkış  kabiliyetine sahip, tamamen kendi kaynaklarımızla ürettiğimiz , otonom hava aracı gökHANiha'yı geliştirmeye devam ediyoruz. Güçlendirdiğimiz teknolojilerle uçuş performanslarını maksimize etmeyi hedefliyoruz!  #elfatek #gökHANiha #OtonomUçuş #vtol #iha","Sep 9, 2023 · 11:06 AM UTC"
582,https://twitter.com/ZAKABUNYA/status/1700371348764099005#m,#Jackal #flybvlostechnology #maxwellinnovations #flybytechnology #iha #uav #vtol #iha #siha #uav #9eylülizmirinkurtuluşu #9eylül101yıldönümükutluolsun #9Eylül1922,"Sep 9, 2023 · 4:51 AM UTC"
583,https://twitter.com/MROBusiness/status/1700116181565235544#m,".@MoogAircraft has recently #announced that it has #secured a #contract with @BellFlight, to #collaborate on the @USArmy #FLRAA program.  #BellTextron #Flaperon #Moog #Ruddervator #Textron #V280Valor #VTOL #cuttingedge #technology #Drone #Defence #aviation https://www.mrobusinesstoday.com/moog-to-support-bells-v-280-valor-flraa-program/","Sep 8, 2023 · 11:57 AM UTC"
584,https://twitter.com/StatMediaNews/status/1700003616948363448#m,".@Bristow_Group to use Chaparral internationally to move time-sensitive cargo for #logistics, #healthcare & energy applications  @elroyair #Bristow #ElroyAir #Chaparral #drones #Chaparralaircraft #drone #BristowGroup #sustainable #VTOL https://www.stattimes.com/drones/bristow-gets-early-delivery-positions-for-five-chaparral-aircraft-1349680","Sep 8, 2023 · 4:30 AM UTC"
585,https://twitter.com/LINLINTAO2/status/1699957897923555741#m,Testing the Sky Whale #VTOL with N30-30km video link + EAGLE EYE-30IE PRO EO/IR + auto object tracking. Two ethernet ports on N30 for two laptops: one for ground station software and another for gimbal control software.  https://youtu.be/7l6CWJUW1x8?si=tm_L-oGTaiE9xiFJ,"Sep 8, 2023 · 1:28 AM UTC"
586,https://twitter.com/UnmannedSystem/status/1699905381529538662#m,CubePilot has released details of the ekoSKY by BZB UAS  Read more >> https://hubs.la/Q021f9D10 @CubePilot @bzbuas #VTOL #drones #UAV #innovation #avgeek #dronetech,"Sep 7, 2023 · 10:00 PM UTC"
587,https://twitter.com/HighEyeNL/status/1699814783946518964#m,"🌦️ All-Weather Ready (IP-67) 🚁  Whether it's for maritime, ISR, or extreme weather conditions like in the Arctic, the #Airboxer #VTOL #UAV is prepared to face it all.  ℹ️ More info: https://bit.ly/3MBbchN","Sep 7, 2023 · 4:00 PM UTC"
588,https://twitter.com/BeYouIndia/status/1699798880693670324#m,"Vertical Takeoff and Landing (VTOL) Skyports: Today, we're soaring into the future of urban transportation with VTOL Skyports. Join us as we explore the vertical revolution reshaping our cities. 🌇✈️#VTOL #Innovation #future","Sep 7, 2023 · 2:56 PM UTC"
589,https://twitter.com/CDRmagazine/status/1699777470214377733#m,#ICYMI The @RoyalCanNavy requires a shipborne vertical take-off and landing #VTOL UAS that can launch and recover from a Halifax-class frigate. Competing for the #RCN ISTAR project is Team V-BAT. Here's what they've got on offer for the RCN: CanadianDefenceReview.com,"Sep 7, 2023 · 1:31 PM UTC"
590,https://twitter.com/airportsint/status/1699731735926206471#m,EASA releases proposed VTOL rules #EASA #vertiports #VTOL #airtaxis https://hubs.ly/Q021nlp80,"Sep 7, 2023 · 10:29 AM UTC"
591,https://twitter.com/America_Vuela/status/1699520117355208750#m,"#EASA establece reglas para operaciones #VTOL, incluidos taxis aéreos  https://www.vuela.com.mx/am/industria/15532-easa-establece-reglas-para-operaciones-vtol,-incluidos-taxis-a%C3%A9reos.html","Sep 6, 2023 · 8:29 PM UTC"
592,https://twitter.com/VTOLsociety/status/1699461662917402898#m,"Attention researchers! Our 80th Annual Forum & Technology Display returns to Montréal, May 7-9, 2024. #Forum80 technical paper abstracts due Oct. 9! Learn more at vtol.org/authors #VTOL #helicopter #rotorcraft #eVTOL #AAM #drone #technology #research #electricVTOL","Sep 6, 2023 · 4:36 PM UTC"
593,https://twitter.com/MyFlightOnline/status/1699448081891090710#m,Check out the latest news from the EASA - they are proposing new regulations for VTOL Aircraft Operations! https://myflightshop.com/blogs/aviation-news/easa-proposes-new-regulations-for-vtol-aircraft-operations #aviation #VTOL #flysafe,"Sep 6, 2023 · 3:42 PM UTC"
594,https://twitter.com/DroneXL1/status/1699419981706879203#m,"Houston's very own @bristowgroup is making some major waves in the world of vertical takeoff and landing (#VTOL) #aircraft. Once known primarily for #helicopters, they're now pushing the envelope with the introduction of some high-tech cargo drones. #drone https://dronexl.co/2023/09/06/cargo-drones-air-logistics/","Sep 6, 2023 · 1:51 PM UTC"
595,https://twitter.com/teamIvLabs/status/1699392798326407611#m,"To know more about his internship experience, visit the links below  Linked In: https://www.linkedin.com/feed/update/urn:li:activity:7105158146993635328 Instagram: https://www.instagram.com/p/Cw2YC9KoZhk/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA== #ivlabs #vnit #drones #aerialrobotics #robotics #vtol #design #controls #internship #work #experience #team","Sep 6, 2023 · 12:03 PM UTC"
596,https://twitter.com/UnmannedSystem/status/1699364314421801066#m,9T Labs to supply structural composite connectors for Dufour's uncrewed tilt-wing Aero2  Read more: https://hubs.la/Q0215XxM0 #uncrewed #unmanned #composite #aircraft #tiltwing #technology #vtol @DufourAero,"Sep 6, 2023 · 10:09 AM UTC"
597,https://twitter.com/drone_jp/status/1699362969807880614#m,Bristow、Elroy AirのVTOL貨物機「Chaparral」5機の早期納入枠を確保 #Bristow #Chaparral #ElroyAir #VTOL #エアモビリティ #DRONEjp https://www.drone.jp/news/2023090619025672129.html,"Sep 6, 2023 · 10:04 AM UTC"
598,https://twitter.com/UnmannedSystem/status/1699354246896828637#m,The ekoSKY by BZB UAS features leading-edge CubePilot technology   Find out more >> https://hubs.la/Q021fbt90 @CubePilot @bzbuas #VTOL #drones #UAV #innovation #avgeek #dronetech,"Sep 6, 2023 · 9:29 AM UTC"
599,https://twitter.com/aviaciondigital/status/1699348542249124178#m,"🔴EASA 🇪🇺 publica el marco reglamentario para el funcionamiento de los #VTOL   Posibilita la movilidad aérea innovadora con MVCA, la aeronavegabilidad inicial y el mantenimiento de los #UAS  sujetos a certificación operados en la categoría ""específica""  👉 https://aviaciondigital.com/easa-publica-el-marco-reglamentario-para-el-funcionamiento-de-los-vtol/","Sep 6, 2023 · 9:07 AM UTC"
600,https://twitter.com/UnmannedSystem/status/1699068110681317731#m,"Dufour Aerospace has selected 9T Labs as a supplier for structural composite connectors such as brackets and hinges for the uncrewed tilt-wing aircraft, Aero2.   Read more: https://hubs.la/Q0215S6Y0 #uncrewed #unmanned #composite #aircraft #tiltwing #technology #vtol @DufourAero","Sep 5, 2023 · 2:32 PM UTC"
601,https://twitter.com/Insitu_Inc/status/1699060168133398838#m,#DYK that Integrator VTOL carries the same 24-hour endurance as the original and Extended-Range variants?  Who says you need to sacrifice operational endurance for an expeditionary footprint?  #EnduranceIsEverything #InsituInsights #InsituDoes #Enduance #UAS #UAV #Drones #VTOL,"Sep 5, 2023 · 2:01 PM UTC"
602,https://twitter.com/FutureTrn_News/status/1699044852917313749#m,. @EASA has released a set of proposed rules for operating Vertical Take-Off and Landing aircraft such as air taxis in Europe.  Read more here: https://bit.ly/47YBW7V #FutureTransport #Transport #EASA #VTOL #AirTaxis #UrbanAirMobility,"Sep 5, 2023 · 1:00 PM UTC"
603,https://twitter.com/aam_intl/status/1699041693247353278#m,Collaboration for Aero2 VTOL Structural Composite Connectors  Find out more: https://hubs.la/Q0213sP-0 #vtol #aircraft #composite #aviation #uncrewed #tiltwing #technology #mobility @DufourAero,"Sep 5, 2023 · 12:48 PM UTC"
604,https://twitter.com/MROBusiness/status/1699024846359871587#m,".@EASA has #unveiled proposed rules for the #safeoperation of Vertical TakeOff and Landing #aircraft (VTOL), which encompass #airtaxis.  #Crew #EASA #Opinion #USpace #Vertiport #VTOL #aircraftservices #flightcrew #maintaining #MRO #Certification #electric https://www.mrobusinesstoday.com/easa-introduces-rules-for-vtol-and-air-taxis-use-across-europe/","Sep 5, 2023 · 11:41 AM UTC"
605,https://twitter.com/drone_jp/status/1698901096662778074#m,エアロセンス、垂直離着陸型固定翼ドローン「エアロボウイング」が国土交通省の新技術情報提供システム「NETIS」に登録 #VTOL #NETIS #エアロセンス #エアロボウイング #DRONE #DRONEjp https://www.drone.jp/news/2023090512275772007.html,"Sep 5, 2023 · 3:29 AM UTC"
606,https://twitter.com/aam_intl/status/1698829539680362579#m,"Dufour Aerospace has selected 9T Labs as a supplier for structural composite connectors for uncrewed tilt-wing aircraft, the Aero2.   Read more: https://hubs.la/Q0213xrb0 #vtol #aircraft #composite #aviation #uncrewed #tiltwing #technology #mobility @DufourAero","Sep 4, 2023 · 10:44 PM UTC"
607,https://twitter.com/dronemodelismo/status/1698821439070077031#m,Some carbon upgrades for my @FimiOfficial Manta #vtol #evtol,"Sep 4, 2023 · 10:12 PM UTC"
608,https://twitter.com/Roli_Net/status/1698764608884928929#m,Super Puma AS332 Lions Air Group OE-XAP #Flughafenfest #ZRH @zrh_airport #superpuma #helicopter #vtol #Heli #avgeek #avgeeks #aviationlovers #aviationdaily #aviationphotography #AS332,"Sep 4, 2023 · 6:26 PM UTC"
609,https://twitter.com/AvSourceNews/status/1698742720943005774#m,"#NEWS | EASA has unveiled rules aimed at ensuring the safe operation of Vertical Take-Off and Landing (VTOL) aircraft, including air taxis.  Read more at AviationSource!  https://aviationsourcenews.com/general-aviation/easa-proposes-rules-for-vtol-and-air-taxi-operations/ #EASA #VTOL #airtaxi #AvGeek","Sep 4, 2023 · 5:00 PM UTC"
610,https://twitter.com/discodaz2/status/1698664719836397885#m,Spanish navy AEV~8B Harrier twin seater on static at @airtattoo 23 #airshow #summer #static #hover #vtol #harrier,"Sep 4, 2023 · 11:50 AM UTC"
611,https://twitter.com/Sherryhuangting/status/1698637272571359315#m,Yangda sky whale is landing with TOF 8m range radar landing assistance.  #drone #delivery #VTOL #inspection #waterproof #aircraft #yangda #plane #UAV #uas #surveillance,"Sep 4, 2023 · 10:00 AM UTC"
612,https://twitter.com/GaelLeBris/status/1698406555031376012#m,"Among the many medals & honors she has received for her achievements, the Issy-les-Moulineaux #Heliport (LFPI) — a major #aviation heritage site — was named after her in 2022. (2/2) 🚁🇫🇷⚕️⚔️ #AviationHistory #helicopters #VerticalFlight #VTOL","Sep 3, 2023 · 6:44 PM UTC"
613,https://twitter.com/GaelLeBris/status/1698406552963547433#m,Great addition to the @VTOLsociety Library! Valérie André (now 101-year-old) had an incredible #aviation career & is an example of military courage. Her exploits are legendary. She retired as a 3-star general of @santearmees (Military Health Service). (1/2) 🚁🇫🇷⚕️⚔️ #VTOL,"Sep 3, 2023 · 6:44 PM UTC"
614,https://twitter.com/godcat2525/status/1698406333882781736#m,#VTOL,"Sep 3, 2023 · 6:43 PM UTC"
615,https://twitter.com/Lubos_Sramek/status/1698255422145077614#m,"There are only 3 #VTOL #UAS on this chart - the ones that made it to the serial production: #MQ-8B: 30 produced, 1 customer, withdrawn from service #MQ-8C: 38 produced, 1 customer #CAMCOPTER S-100: 400+ produced, 30+ customers All you need to know when you want to buy a #RWUAS.","Sep 3, 2023 · 8:43 AM UTC"
616,https://twitter.com/UnmannedSystem/status/1697981200499875947#m,"📢 Most Read Articles on UST This Week 📢   Take a look at our round-up of the five most read articles on UST this week, including new partnerships and flight milestones > > https://hubs.la/Q020-dVy0 #unmanned #unmannedsystems #technology #tech #uas #uav #vtol #suas #bvlos","Sep 2, 2023 · 2:33 PM UTC"
617,https://twitter.com/NAVEEN13104/status/1697979692161089640#m,sequence by 3 aircraft fixed wing VTOL #drone #VTOL #aerobatic #sequence #algorithm #MIT_AERA,"Sep 2, 2023 · 2:28 PM UTC"
618,https://twitter.com/50skyshades/status/1697945520801546457#m,"#EASA proposes #rules for #VTOL operations, including #airtaxis. EASA has https://50skyshades.com/news/manufacturer/easa-proposes-rules-for-vtol-operations-including-air-taxis via @50skyshades","Sep 2, 2023 · 12:12 PM UTC"
619,https://twitter.com/GaelLeBris/status/1697725667238924756#m,Read this great article by Ritcha Sharma of @hello_CAANepal on #RPAS regulations in #Nepal on the website of @ENAC_Alumni... ⬇️⬇️⬇️🚁🕹️ #AAM #aircraft #aviation #drones #UAS #UAV #STEM #VerticalFlight #VTOL,"Sep 1, 2023 · 9:38 PM UTC"
620,https://twitter.com/RoushOfficial/status/1697693385950118102#m,"With limitless ambition, efficient commercialization and market expertise, we take our customers to new heights.  #aerospace #aircraft #aviation #evtol #vtol","Sep 1, 2023 · 7:30 PM UTC"
621,https://twitter.com/MarketScope360/status/1697671685871374527#m,"#VTOL: Should double at least in the next 12 months: Call it whatever you want: an inverse H&S or C&H, it is bullish. Fundamentals are strong with the offshore recovery. Trading at a deep discount to NAV. Excellent management team. Not… 📊 Full Chart 👉  dlvr.it/SvVcBv","Sep 1, 2023 · 6:04 PM UTC"
622,https://twitter.com/airmedandrescue/status/1697670827502690815#m,The European Union Aviation Safety Agency (@EASA) has published proposed rules for the safe operation of vertical take-off and landing (VTOL) aircraft.  https://ow.ly/CufM50PGKRP #drone #drones #VTOL,"Sep 1, 2023 · 6:00 PM UTC"
623,https://twitter.com/50skyshades/status/1697644570748629012#m,"#EASA proposes #rules for #VTOL #operations, including air taxis. EASA has https://50skyshades.com/news/manufacturer/easa-proposes-rules-for-vtol-operations-including-air-taxis via @50skyshades","Sep 1, 2023 · 4:16 PM UTC"
624,https://twitter.com/WevolverApp/status/1697489736108016007#m,Texas A&M University researchers to develop the next generation of fully autonomous vertical takeoff and landing (VTOL) aircraft.  Written by: Felysha Walker Image/video credits: @TAMU #aircraft #VTOL #aviation #automation #technology #engineering #stem #innovation,"Sep 1, 2023 · 6:01 AM UTC"
625,https://twitter.com/UpwardsAero/status/1697382243591733376#m,Something big is in the works. Stay tuned. #electric #Aviation #vtol #teaser,"Aug 31, 2023 · 10:53 PM UTC"
626,https://twitter.com/AvWeekBizAv/status/1697356841615753626#m,Canadian startup @HorizonAircraft plans to list publicly through a merger with a Hawaii-based blank-check company as it seeks to raise funds to develop a hybrid-electric vertical-takeoff-and-landing (#VTOL) aircraft.  Read more. https://aviationweek.com/aerospace/advanced-air-mobility/canadian-evtol-startup-plans-spac-merger,"Aug 31, 2023 · 9:13 PM UTC"
627,https://twitter.com/eVTOLInsights/status/1697264923842416996#m,"Once adopted, this Opinion by @EASA will complement already existing EU regulations and guidance material for operations of unmanned aircraft, specifications for #vertiport design and certification of #VTOL capable aircraft.  https://evtolinsights.com/2023/08/easa-proposes-rules-for-safe-operation-of-vtol-aircraft-in-europes-cities-which-includes-air-taxis/","Aug 31, 2023 · 3:07 PM UTC"
628,https://twitter.com/AirlineHub1/status/1697242465097621566#m,"Exciting news! The European Union Aviation Safety Agency has proposed new rules for safe VTOL operations, including air taxis. Find out more about these innovative aircraft and their future in Europe's cities. Read the full article here: https://www.aviation24.be/organisations/easa-european-aviation-safety-agency/easa-proposes-rules-for-vtol-operations-including-air-taxis/ #VTOL #AirTaxis","Aug 31, 2023 · 1:38 PM UTC"
629,https://twitter.com/sn26567/status/1697242136352326136#m,".@EASA proposes rules for #VTOL operations, including air taxis https://wp.me/p5lySl-MRA","Aug 31, 2023 · 1:37 PM UTC"
630,https://twitter.com/AesaSpain/status/1697219150127460361#m,"🆕 @EASA propone normas para las operaciones seguras de aeronaves con capacidad de despegue y aterrizaje vertical #VTOL, incluidos taxis aéreos.  👉 Toda la información en https://www.easa.europa.eu/en/newsroom-and-events/press-releases/easa-proposes-rules-vtol-operations-including-air-taxis #WeAreAviation #UAS #EASAdrones","Aug 31, 2023 · 12:05 PM UTC"
631,https://twitter.com/TnnTech/status/1697096386477711695#m,Zapata เปิดตัว AirScooter ยานบินแนวดิ่งขนาดกะทัดรัด บินได้ต่อเนื่องถึง 2 ชั่วโมง  คลิกอ่านเพิ่มเติม https://www.facebook.com/photo.php?fbid=645169911073158&set=pb.100067404650474.-2207520000&type=3 #Zapata #AirScooter #VTOL #ขึ้นลงแนวดิ่ง #ยานบิน #TNNTechreports #TNNTech #นวัตกรรม #ข่าวเทคโนโลยี #เทคโนโลยี #การบิน,"Aug 31, 2023 · 3:58 AM UTC"
632,https://twitter.com/Geometrix_Ent/status/1697062350975811830#m,VTOL機のデモフライトを行いました☺️👌🏻 ̖́- ヘリポートの狭いエリアでの垂直離着陸と広範囲高高度でのフライトを体感致しました‼️🫡 ⏩⏩⏩🛩🛩🛩  #UAV #ドローン #VTOL #測量 #土木 #建設 #デモ #フライト,"Aug 31, 2023 · 1:42 AM UTC"
