Text,Sentiment Scores,Sentiment Label
"Stirling Dynamics specialises in the design, development and manufacture of cockpit controls for Simulation and Flight.

View our full range of cockpit control products here: https://brnw.ch/21wFrgE 

#aerospace #cockpitcontrols #evtol #engineering","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.2732}",positive
Chinese #eVTOL developer EHang has reached a deal to deliver up to 100 of its certified EH216 series eVTOLs to the #UAE.,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1027}",positive
"#EveAirMobility Hosts Customer Advisory Board 

Leaders discuss #aircraft, operations, ecosystem readiness and services and solutions

#UAM #eVTOL #UrbanATM #Aviation #Aerospace #AvGeek #AvGeeks","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.4019}",positive
" We are thrilled to welcome Air Chateau  to our growing Leon community.

#AirChateau #DubaiAviation #eVTOL #LeonSoftware","{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.765}",positive
"In 
@Tahseenconsult
's #MENA+ #tech #policy insight ➔ #medialaw #EV #Ehang #eVTOL #BNPL #elections #FDI #Jadwa #DeliveryHero #AI #FO #EVbattery #IPO #FirstCry #OTT #TelecomBill #Careem #remittances #deepfake #KYC","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Swan-K1 Mapping ll Fixed-wing UAV Show #uav #drone #vtol #fixedwing #dronevideo #vtoldrone!!!
See more at-https://hseasontech.com","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lufthansa and Lilium partner for future air mobility in Europe

Find out more: https://hubs.la/Q02dfxq70

#advancedairmobility #aam #evtol #airtaxi #transport #electric #flight #aviation #aerospace #mobility #aircraft 
@Lilium","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Make your own Drone with us Dronxt 
Book @ http://dronxt.com
#droneserviceinsydney #drone #dronxt #Drones #surveillance #logisticdrone #VTOL #solar","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#JUMP20 Vertical Take-Off and Landing #UnmannedAircraftSystemLanding on a Navy Ship
via 
@aerovironment


#VTOL #autonomous #Robots #Robotics #Innovation #Tech #Technology #TechNews #ScienceAndTechnology #engineering","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#STRIX stole the show at #Avalon2023!

One of our standout moments of ’23 was the launch of our new #UncrewedAerialSystem with vertical take-off and landing (#VTOL)

Let’s watch that Kabuki drop again…
http://baes.co/cL5y50Qjykx","{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.3382}",negative
"Aviation developer 
@volocopter
 conducted piloted demonstration flights of its #eVTOL aircraft in Osaka and Amagasaki. The flights increased public awareness of eVTOL aircraft and served as a prep for the 2025 EXPO pavilion in Osaka Bay. Check out the test flights below ","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}",positive
Yay Harrier! #STOL #VTOL,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5707}",positive
".
@ehang
 expands in #UAE with strategic partnership and sales agreement with Wings Logistics Hub

This expansion involves joining the smart and autonomous vehicle industries Cluster in Abu Dhabi

Read more here: https://verticalmag.com/press-releases/ehang-expands-in-uae-with-strategic-partnership-and-sales-agreement-with-wings-logistics-hub/…

#eVTOL","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.743}",positive
NewswireToday / Southwest Airlines and Leonardo Join Forces  to Reshape Baggage Handling System At Denver Airport #Leonardo_Live #SouthwestAir #Baggage #HandlingSystem #DENAirport #MBHS  #Sortation #CrossBeltSorter #Aviation #Aerospace #Drone #eVTOL - http://newswiretoday.com/news/181319/,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.296}",positive
"There are many hidden benefits of using #fiber in a flight environment that can be enough to bring all #electric aircraft and #eVTOL aircraft into mainstream operation.

Read about how in our #blog!

:","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4389}",positive
"The RECON is easy to operate, and there’s no pilot’s license needed. 

#beginnings #eVTOL #FarmingMachines #FlyWithRYSE","{'neg': 0.115, 'neu': 0.733, 'pos': 0.152, 'compound': 0.1779}",positive
".
@ArcherAviation
 eyes autonomy

Former #eVTOL rivals #Archer #Aviation and 
@WiskAero
 have settled a longstanding trade secrets dispute, and the companies are now collaborating on autonomous #flight

Read more here: https://verticalmag.com/features/archer-eyes-autonomy/…

#UAM","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4019}",negative
"The aim of this partnership between 
@ehang
 and Wings Logistics Hub is to advance development of UAM and smart city management in the #UAE, #MiddleEast and North #Africa. It will also look to introduce EHang’s autonomous #eVTOL aircraft into the UAE.","{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.4019}",positive
"CityAirbus #NextGen #eVTOL set to power on


@Airbus
 is expecting to power on its #CityAirbus NextGen eVTOL prototype before the end of year, with the #aircraft in the final stages of assembly at 
@Airbus
 Helicopters’ facility Donauworth Germany

Details: https://verticalmag.com/news/cityairbus-nextgen-evtol-set-to-power-on/…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Hey, it's Monday, and yes, I'm doing posts this morning.

A new post about Textron's Nexus project is up!
https://carscanfly.com/p/textrons-nexus-upcoming-evtol-emerges…

#evtol #airmobility #flyingcars 
@TextronAviation","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.4574}",positive
"#VTOL not #eVTOL. Nearly all #electricVTOL aircraft used propellers, not rotors.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Sirius Aviation Unveils Revolutionary Hydrogen-Powered Aircraft https://the1014.co.nz/uncategorized/sirius-aviation-introduces-hydrogen-powered-vtol/309766/… #hydrogenpower #hydrogen #hydrogenenergy #hydrogenjet #hydrogenplane #siriusaviation #siriusjet #VTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Electric air taxis are reality thanks to our GAMA Members 
@Lilium
 and 
@volocopter
   #airtaxi #urbanairmobility https://edition.cnn.com/videos/tv/2023/12/13/tech-for-good-electric-airplanes-sustainable-mobility-a-spc.cnn…","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",positive
"#NEWS | 
@EveAirMobility
 Hosts Customer Advisory Board. Read full news: https://bit.ly/3RtQsgj #EmbraerStories #WeAreEmbraer #evtol #UAM #UrbanAirMobility #Future","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lufthansa Group and 
@Lilium
 have signed an MoU to explore a strategic partnership on eVTOL aircraft operations in Europe. 

Find out more: https://hubs.la/Q02dfs1R0

#advancedairmobility #aam #evtol #airtaxi #transport #electric #flight #aviation #aerospace #mobility #aircraft","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"EHang Expands in UAE with a Strategic Partnership and Sales Agreement with Wings Logistics Hub, the Passenger eVTOLs and Logistics Tech Subsidiary of Technology Holding Company, the Technology Arm of EIH Ethmar International Holding  $EH, #eVTOL","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.5574}",positive
"As we move towards more sustainable transportation solutions, the #eVTOL sector presents exciting opportunities. Dr. Alexander Malik shares insights on how HDI Global Specialty is already investigating the potential insurance challenges and opportunities: https://ow.ly/ihV150QehTa","{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8971}",positive
DFW Airport takes a leap forward in #urbanairmobility! The airport partners to explore the future of vertiports and eVTOL operations in North Texas. This collaboration will bring game-changing travel options to the region. ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Urban air mobility firm Volocopter conducts manned flight tests in the Japanese city of Osaka. 

 https://cities-today.com/osaka-tests-electric-flying-taxi-ahead-of-world-expo-2025/…


@volocopter
 
@expo2025japan
 #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Thank you, too!
#SkyDrive #eVTOL #FlyingCars
#MANWITHAMISSION #MWAM
#MWAM_WORLDTOUR #wolvesonparade","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4199}",positive
"This holistic approach is essential for integrating UAM into our urban environments safely and sustainably. Dive deeper into UAM insights with #UAMSchool4cities!
#UrbanAirMobility #FutureOfCities #SustainableMobility #InnovativeUrbanSolutions #UAMSchool #SmartCities","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.5411}",positive
"#WrightBrothersDay 120 years ago the first flight was documented by a short video at #kittyhawk site. Today, a new era of the aviation is starting with remotely piloted aircrafts #Drone, #eVTOL and #airtaxi. A new air #ecosystem is building in order to support the new era","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.4019}",positive
"120 years ago, the #aviation adventure was starting by Wilbur and Orville brothers, at kitty Hawk site. From Wright Bro. to the new era of the aviation with 
@ehang
 
@ArcherAviation
 
@WiskAero
 
@DJIGlobal
 
@jobyaviation
  to develop remotely piloted #Drone #airtaxi #eVTOL #UTM #USPACE","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.3182}",positive
An #eVTOL is for life not just for #Christmas! Dear Santa please send me a Certificate of Airworthiness? #AOC #NATS #VFR #IMC #IFR,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.636}",positive
All #GKN wants for Christmas is an EASA Type Certificate!  #eVTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"We preview six dynamic new aircraft set to hit the skies soon
https://robbreport.co.uk/motors/aviation/six-dynamic-new-aircraft-set-to-hit-the-skies-soon-1234709055/…
#aviation #aircraft #Gulfstream #Cessna #Dassault #eVTOL #volocopter #archer #Beechcraft #planes","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3818}",positive
"Domain for sale!

HelicopterLicense. com - 149 dollars! 

#Domainforsale #domain #helicopter #heli #evtol #License #HelicopterLicense #Afternic #godaddy #seado","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"And yesterday, a real wolf came to our photo booth! Before the live performance, the booth area was filled with excitement! 


@mwamjapan

#SkyDrive #eVTOL 
#MANWITHAMISSION 
#MWAM 
#MWAM_WORLDTOUR 
#WOLVESONPARADE","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.5837}",positive
"We are so happy to find many fans wearing key visual T-shirts at 
@mwamjapan
 concert!

#SkyDrive #eVTOL 
#MANWITHAMISSION 
#MWAM 
#MWAM_WORLDTOUR 
#wolvesonparade","{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.7213}",positive
"@Hyundai
 #FlyingVehicle Company to Unveil at #CES2024 https://bit.ly/3RkVSua


@EvanKirstel
 
@jblefevre60
 
@sallyeaves
 
@Nicochan33
 
@Shi4Tech
 
@fogle_shane
 
@enilev
 
@chidambara09
 

#CES #CES24 #Technology #AI #Innovation #evtol #IoT #flyingcar #automotive #automobile #5G #mobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Brilliant! The new era of the aviation is starting 120 years after Kitty Hawk NC., where the Wright brothers made the first powered, controlled flight of a heavier-than-air aircraft. The new #ecosystem #UTM is necessary to operate #airtaxi with #eVTOL characteristic #USPACE #AAM","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.6239}",positive
Exciting news! #VolatusInfrastructure & #Energy and #ResilienX have partnered to create a groundbreaking #eVTOL project in Wisconsin. Check out the details here:,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.68}",positive
"I predict that flying cars will be HUGE in 2024. Prove me wrong!

https://carscanfly.com/p/2024-will-be-the-year-for-flying…

#evtol #flyingcar #airmobility #urbanairmobility","{'neg': 0.158, 'neu': 0.7, 'pos': 0.142, 'compound': -0.0923}",negative
"Completion of eVTOL flight tests in Osaka

Read more: https://hubs.la/Q02d87gF0

#advancedairmobility #aam #evtol #aircraft #airtaxi #mobility #transport #aviation #aerospace #technology 
@volocopter","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lufthansa Group (
@lufthansaNews
) and Lilium (
@lilium
) are exploring a partnership around electric vertical take-off and landing (#eVTOL) aircraft following the signing of a Memorandum of Understanding between the two. ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
HARRIER  #harrier #edit #plane #fighter #war #new #crimes #vtol #idk #fyp,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"A cool video on #Lilium, my favorite #eVTOL company.
https://edition.cnn.com/videos/tv/2023/12/13/tech-for-good-electric-airplanes-sustainable-mobility-a-spc.cnn…","{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.6486}",positive
"This eVTOL from Wisk Aero is the perfect way to travel in the future.

#joystyletrends #joy #style #trends #WiskAero 
@WiskAero
 #eVTOL #airtaxi","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.5719}",positive
"Domain for sale! BIN or Bid!

X Hansa. com

#DomainNameForSale #afternic #godaddy #Hansa #startup #hansa #Lufthansa #Evtol #Ai #Domains #Xhansa","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"when we will see this in working? a 4 seater, #multicopter #vehicle

 
@Airbus

#CityAirbus #Innovation #Tech #Technology #TechNews #ScienceAndTechnology #engineering #eVTOL #ElectricVehicle #Aircraft","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Ready wherever you are—the Pivotal #Helix is easy to transport. Lightweight and mobile, our #eVTOL is a breeze to bring to your desired flight location. Experience the joy of rural #airmobility from trailer to takeoff, cruise and landing.","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.8834}",positive
"As the crow flies  

#beginnings #eVTOL #FarmingMachines #FlyWithRYSE","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Advancement could adapt to a world with a changing climate that needs to feed billions.

#agriculture #drones #UAV #eVTOL #dronetechnology #pilot #aviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@volocopter
 has conducted a flight test campaign with a crewed 2X aircraft in the Japanese cities of Osaka and Amagasaki. 

Read more: https://hubs.la/Q02d890v0

#advancedairmobility #aam #evtol #aircraft #airtaxi #mobility #transport #aviation #aerospace #technology","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Volocopter wins over young hearts with first Osaka & Hyogo Flight
https://awaramusafir.com/volocopter-wins-over-young-hearts-with-first-osaka-hyogo-flight/…
#Volocopter #urbanairmobility #VoloCity #eVTOL #testflight 
@PRNewswire
 
@volocopter","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.5719}",positive
"To celebrate the upcoming release of VA23, we will give you a $100 coupon for the T-DRONES online store, come to the event!
Website: http://t-drones.com

#drone #UAV #RPAS #VTOL #newproduct #coupon #VA23","{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.6114}",positive
"Project OperA launched to bring AAM to Europe

Find out more: https://hubs.la/Q02d2bSx0

#advancedairmobility #aam #urbanairmobility #uam #evtol #airtaxi #technology #aircraft 
@honeywell","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.128}",positive
Swan-K1 Mapping ll Fixed-wing UAV Show #uav #drone #vtol #fixedwing #dronevideo #vtoldrone,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The new VTOL VA23 will be launched in the T-DRONES online store soon!
Here are the 3D models of it and look forward to our new product!

Website: http://t-drones.com

#drone #UAV #RPAS #VTOL #newproduct #VA23","{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2695}",positive
Swan Voyager Drone Show #uav #drone #vtol #fixedwing #dronevideo #vtoldrone,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"“As a novel technology, public awareness of eVTOLs and the creation of the UAM ecosystem are where we need to focus for Japan.”

- Christian Bauer, 
@volocopter
  https://cities-today.com/osaka-tests-electric-flying-taxi-ahead-of-world-expo-2025/… 

#evtol #urbanairmobility #UAM","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.5267}",positive
"Get Industry Best Drone in Dronxt , Grab Soon!!
Visit us: http://dronxt.com
#dronxt #drones #surveillance #logisticdrone #VTOL","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.6988}",positive
"What do we want for #Christmas and the #NewYear? That the #StartUps we support celebrate success with their ideas and innovative products for #sustainable #aviation. And that interesting prospects open up for them with our #support. 
@Lilium
 
@diehlaviation
 
@H2FlyOfficial
 #eVTOL","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.9531}",positive
"Go with 
@gugurobotics
 to build your VTOL dreams!

Any requirements pls feel free to let me know.
Email: emmanuelobed877@gmail.com
WhatsApp/Telegram: +2348108425282

#uav #vtol #drone #gugurobotics #eo #emmypencil #IR #laser #laserrangefinder #dji #Payload #camera #ai #nightvision","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.7644}",positive
"NTSB releases final report on fatal Mercy Flight Bell 429 crash

The fatal in-flight breakup of a Mercy Flight Bell 429 during a vortex ring state (VRS) recovery training flight, the final report into the crash has found.

Read more here: https://verticalmag.com/news/ntsb-releases-final-report-on-fatal-mercy-flight-bell-429-crash/…

#eVTOL #UAM","{'neg': 0.232, 'neu': 0.674, 'pos': 0.094, 'compound': -0.8126}",negative
Invo Station #evtol operational logistics based on our vision of #faa blue print.,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.25}",positive
"What is Supernal unveiling at CES this year?

We haven't the foggiest! But check out our blog post anyway: https://carscanfly.substack.com/p/supernals-mysterious-new-evtol-concept…

#Supernal #airmobility #eVTOL #flyingcars 
@Supernal_aero","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"UrbanX Air and Eve Air Mobility to bring electric air commuter flights to #Miami
https://verticalmag.com/press-releases/urbanx-air-and-eve-air-mobility-to-bring-electric-air-commuter-flights-to-miami/… #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Time is running out!

Register now for the upcoming Transformative Vertical Flight 2024 meeting and The Short Course on Electric VTOL Design! 

Early-bird rates end tomorrow, Dec. 15!

https://vtol.org/tvf2024

#eVTOL #electricvehicle #aviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Airspeeder, the world's leading #eVTOL racing series, announces an innovative Digital Media Hub partnership with 
@veritoneinc
 and 
@basemediacloud
 to revolutionize its digital media platform using cutting-edge #AI solutions.","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.5574}",positive
"VHB recently facilitated a tabletop workshop as part of the 
@citybeautiful
's Future-Ready City Master Plan, bringing together over 100 transportation professionals, private industry representatives, and aviation stakeholders: https://bit.ly/4aiVIMo.

#AAM #Vertiports #EVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The European Union Aviation Safety Agency (
@EASA
) has published noise standards for electric vertical-takeoff-and-landing (#eVTOL) aircraft. #BizAv","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",positive
"Discover the potential of HopFlyt eVTOL before we soar! We are on our way to making a difference in aviation during 2024.  

Contact steve@hopflyt.com to find out how you can get involved with the future of eVTOL through HopFlyt!

#investors  #aviationdaily #eVTOL  #UAV","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"UrbanX Air and 
@EveAirMobility
 seek to launch first air taxi flights in Florida in 2026. #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Electric Vertical Takeoff and Landing (eVTOL) stocks are taking off in the aviation industry. With the promise of futuristic urban air mobility, keep an eye on this innovative sector!  #eVTOL #StockMarket #100x","{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.7155}",positive
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/3zrfRk2,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
"Geely-backed AEROFUGIA, HATG team up on diverse applications of eVTOL.https://autonews.gasgoo.com/new_energy/70030069.html… 
@GeelyAutoGlobal
 #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Airspeeder, Veritone and base Revolutionise eVTOL Racing Series With Digital Media Hub Partnership  $VERI, #Airspeeder, #Veritone, #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
" 
@ehang
 is committed to a greener tomorrow! The 
@SAFIR_Ready
 project partner contributes to the global shift toward sustainable urban mobility. Aligning with Franco-Chinese visions for a low-carbon society, EHang integrates its #eVTOL technology with #ecofriendly practices","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5093}",positive
"Honeywell has launched project OperA, aiming to develop and validate several solutions for the safe accommodation of AAM vehicles in flight.

Find out more: https://hubs.la/Q02d2cJD0

#advancedairmobility #aam #urbanairmobility #uam #evtol #airtaxi #technology #aircraft 
@honeywell","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.765}",positive
"Would the 
@UK_CAA
 be likely to certify an #eVTOL that is making use of software developed specifically for the purpose of unmanned drone flights?

For example PX4 or ArduPilot...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"NATS Tests Air Traffic Control Simulations for #eVTOL Operations https://uasvision.com/2023/12/12/nats-tests-air-traffic-control-simulations-for-evtol-operations/… 
@UAS_VISION","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#EHang's partner in Brazil, Gohobby, presented the first #EH216-S #eVTOL unit to arrive in the country.

The presentation featured the distinguished participation of Sao Paulo state Senator Mr. Marcos Pontes 
@astropontes
 , Brazil's first astronaut, who mentioned: ""To solve…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Are you attending #eVTOL (Electric Vertical Take-Off and Landing) Conference 2023 in Shenzhen?
Meet us today and tomorrow and discover our latest #connectivity solutions for the eVTOL industry.","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.1779}",positive
"This #drones can deliver between 2 moving #Boats

#VolansI #deliverPackages #heavyLoads #longDistances #Autonomous #VTOL #Innovation #Tech #Technology #TechNews","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
" We're delighted to share the news of our partnership with 
@globalvia
, a pioneering vertiport company! This alliance marks the beginning of an exciting chapter in our journey!

#eVTOL #vertiport #innovation #aeronautics #Bluenest","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8513}",positive
"This 2-seater electric flying car offers zero-emission flights and could greatly contribute to a cleaner and more sustainable future.  Video credit: Doroni Aerospace.

Find more innovations like this  at https://web.supertrends.com

#Supertrends #innovation #eVTOL #sustainablefuture","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.7463}",positive
"#VI&E Solutions to Collaborate with #ResilienX
#eVTOL #vertiports","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.1779}",positive
"Osaka tests electric flying taxi ahead of World Expo 2025

“Volocopter and partners are preparing early for the 2025 Expo to have the advanced know-how to operate our eVTOLs seamlessly when the time comes.”

 https://cities-today.com/osaka-tests-electric-flying-taxi-ahead-of-world-expo-2025/…


@volocopter
 
@expo2025japan
 #eVTOL","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.25}",positive
"#SITA predicts #UAM to be a megatrend in 2024 
#eVTOL #Airtaxis","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"@ehang
 #Brazil goes first in SouthAmerican region with #eVTOL and #airtaxi, in fact, aviation authority is leading a multitasking team with aviation companies, industries, services, etc.,  to establish a domestic #UTM to support pilotess operations and regulations #SafetyFirst","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4588}",positive
"#NEWS | A collaboration between UrbanX Air and Eve Air Mobility plans to bring the first eVTOL air taxi services to Miami, Florida in 2026.

Read more at AviationSource!

https://aviationsourcenews.com/general-aviation/urbanx-air-and-eve-air-to-launch-first-air-taxi-flights-in-florida/…

#UrbanXAir #EveAir #Miami #Florida #eVTOL #airtaxi #AvGeek","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Dutch Startup Plans to Transform Air Travel with 80-Seater Hybrid-Electric Plane - Green Stock News https://greenstocknews.com/newswire/dutch-startup-plans-to-transform-air-travel-with-80-seater-hybrid-electric-plane… $SRFM #sustainabletransport #evtol #electricaircraft #electricplane #sustainablefuture #evnews #evs #electricvehicles,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Zephatali Walsh emerged as the champion of the 2023 Airspeeder EXA Series, after the event at Stonefield Airfield, South Australia.

#Airspeeder #Series #ZephataliWalsh #eVTOL

Read more","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.5994}",positive
"Crisalion Mobility and Bluenest by Globalvia work together on advanced air mobility projects in Europe and Latin America

Read more here: https://verticalmag.com/press-releases/crisalion-mobility-and-bluenest-by-globalvia-work-together-on-advanced-air-mobility-projects-in-europe-and-latin-america/…

#eVTOL #UAM #Flyingcars","{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.25}",positive
" Dubai’s 2026 goal for eVTOL air taxis marks a new era in urban mobility. From transforming architecture with rooftop vertiports to creating greener, pedestrian-friendly spaces - the future of cityscapes is set for a sustainable revolution! #eVTOL 
@COP28_UAE
 #FutureCities","{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.3595}",positive
".
@Volocopter
 completes first Osaka and Hyogo flight

Volocopter successfully conducted a multi-day #flight test campaign with a crewed 2X #aircraft

Read more here: https://verticalmag.com/press-releases/volocopter-completes-first-osaka-and-hyogo-flight/…
#eVTOL #UAM","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.4939}",positive
"We are delighted to be selected by 
@CPCatapult
 in the Future of Air Mobility programme to trial and demonstrate our satellite and #AI-powered solution to integrate air & land #mobility, boost planning and amplify healthy outcomes & economic opportunities.

#PlanTech #eVTOL #FoAM","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.9118}",positive
"We've got a really sizeable news update this week:
https://carscanfly.substack.com/p/flying-car-news-update-for-december…

Featuring 
@AirspeederHQ
 
@EveAirMobility
 
@Lilium
 

#evtol #flyingcar #airmobility","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
