Text,Sentiment Scores,Sentiment Label
"ArcosJet has purchased 10 Lilium Jet eVTOLs, expected to be delivered in 2026 and 2027. 

Find out more: https://hubs.la/Q029pFdm0

#advancedairmobility #aam #evtol #mobility #aircraft #jet #transport #airtaxi #dubaiairshow #flight #aerospace #aviation #electric 
@Lilium","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Chinese Academy of Sciences debuts double-winged eVTOL drone at show https://cnrobopedia.com/chinese-academy-of-sciences-debuts-double-winged-evtol-drone-at-show/…
#eVTOL #UAV #drone #multirotor","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
$ACHR and InterGlobe (parent of #IndiGo) announced plans to launch an electric air taxi service in India using #Archer's Midnight #eVTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@EveAirMobility
 and NATS have revealed a collaborative effort supporting the development of future traffic management services for UAM operators. 

Find out more: https://hubs.la/Q029pDKn0

#urbanairmobility #uam #tech #transport #traffic #management #evtol #airtaxi #vertiport","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4404}",positive
"Joby Aviation, Inc., a company developing #eVTOL aircraft for commercial #aviation, has been awarded a $9.8 million California Competes grant by the Governor’s Office of Business and Economic Dev to support the Company’s continued statewide expansion. 
https://halldale.com/articles/22040-cat-grant-fuels-statewide-expansion-and-aviation-advancements…","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.7845}",positive
"Wisk Aero is the first eVTOL air taxi company to fly in  the Greater Los Angeles Area with the launch of test flights of Wisk’s 5th Generation (Cora) autonomous, eVTOL aircraft at Long Beach Airport. 

#joystyletrends #joy #style #trends #WiskAero 
@WiskAero
 #airtaxi #eVTOL","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.3612}",positive
"""We plan to make quiet, emissions-free flight an affordable, everyday reality for New Yorkers"" - 
@joeben
, founder and CEO of 
@jobyaviation


The #eVTOL company, plans to launch its ‘affordable’ #AirTaxi service by end of 2025 ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Wisk Aero became the first eVTOL air taxi company to fly in the Greater Los Angeles Area.

#joystyletrends #joy #style #trends #WiskAero 
@WiskAero
 #eVTOL #airtaxi","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",positive
"#dubai has an eye towards the future.

@GAC_USA
 is entering week 2 of extensive testing w/ their delivery #drones.
The 
@VayuDrone
 G1 #evtol #drone features solid state batteries 
-Less weight 
-Faster Charging
-improved safety","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.8636}",positive
"Today, with a BLADE Airport pass it’s as little as $95. In two years, we are aiming for your trip to be in quiet and emission-free aircraft (an EVA or eVTOL depending on your parlance) at the same price. #BLDE 
@flybladenow
 #evtol #eva","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
ICYMI: Catch up with all the news from last week's Dubai Air Show with our Day 4 Summary & wrap-up podcast! #avgeek #eVTOL #DubaiAirshow #Airbus #Boeing #airlines #Sustainability #airshow  https://aerosociety.com/news/dubai-air-show-2023-day-four-and-summary/…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#Jetson is here today...

Jetson is a Pioneering #EVTOL company with a mission to change the way we  travel. We aim to make the skies available for everyone with our safe  personal electric #aerial #vehicle.

https://jetsonaero.com","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4404}",positive
"On November 16th, following 
@ArcherAviation
 's Midnight #eVTOL debut at the Dubai Air Show, Archer and Air Chateau International announced the signature of an MOU covering the planned purchase of up to 100 of Archer’s Midnight eVTOLs with an approximate value of $500 million.…","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.34}",positive
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/KtPrc,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
"$EVE named three new suppliers for its planned #eVTOL aircraft:

#Garmin for avionics
#Liebherr-Aerospace for flight control actuators
Intergalactic for the thermal management system","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"New Blog post is up! This time about one of our favorite flying cars, the Bellwether Oryx.

Here it is: https://carscanfly.substack.com/p/update-on-the-oryx-bellwether…

#flyingcars #evtol #electricaviation","{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.5093}",positive
"#NEWS | A strategic collaboration aims to deliver vertiport creation for eVTOL aircraft and provide rideshare operations across North Central Texas.

Read more at AviationSource!

https://aviationsourcenews.com/general-aviation/launch-of-evtol-operations-planned-at-arlington-municipal-airport-texas/…

#eVTOL #airtaxis #Arlington #ArlingtonTX #Overair #AvGeek","{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.3382}",positive
" What do you think of electric flight coming to cities? 

Will you take your first eVTOL ride when available? 

Share your thoughts! 

#avgeek #eVTOL #futureofmobility","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.4314}",positive
"The future is electric & airborne! 

 
@jobyaviation
 & 
@volocopter
 conducted their first eVTOL demo flights over NYC last week, showcasing the potential for #AirTaxis to transform urban mobility. 

Let's take to the skies! 

#aviation #eVTOL #NYC","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"What is the future of #eVTOL? Learn how 
@Lilium
 is paving the way for sustainable high-speed #airmobility. #SAETomorrowToday #SaturdayRewind https://sae.to/3tXqTMI","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Honeywell providing advanced flight controls for AIBOT’s eVTOL aircraft 

Read more: https://hubs.la/Q029dvXy0

#evtol #airtaxi #aircraft #aviation #flight #advancedairmobility #aam #transport #urbanairmobility #uam #technology #tech 
@honeywell","{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.25}",positive
"The 5 Companies Leading The Race For The First Flying Car https://simpleflying.com/leading-flying-car-companies-list/… 
#evtol #eaviationnews","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Dubai Heliport Operator Plans To Purchase Archer's Midnight eVTOL Air Taxi https://futureflight.aero/news-article/2023-11-16/dubai-heliport-operator-plans-purchase-archers-midnight-evtol-air-taxi… 
#evtol #eaviationnews #archer","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"5/ #Transport/#Climate: First-ever #electric #air #taxi flight takes off in #NYC
https://bbc.co.uk/news/world-us-canada-67421870… #carbon #decarbonisation #ev #evtol #airtaxi #sdg15","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"$JOBY's #Joby #eVTOL successfully performed an exhibition flight in #NYC at the Downtown Heliport in Manhattan on Nov 12, 2023","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",positive
"Elroy Air Autonomous Hybrid #eVTOL Makes Historic First Flight
https://forbes.com/sites/edgarsten/2023/11/16/elroy-air-autonomous-hybrid-electric-vtol-makes-historic-first-flight/?sh=45815713402c…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Flying Taxis Set to Soar Over UAE Skies by 2026   https://updatednews.ca/flying-taxis-set-to-soar-over-uae-skies-by-2026/… #FlyingTaxis #UAE #Dubai #DubaiAirshow #eVTOL #Archer,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Flying Taxis Set to Soar Over UAE Skies by 2026   https://updatednews.ca/flying-taxis-set-to-soar-over-uae-skies-by-2026/…  #FlyingTaxis #UAE #Dubai #DubaiAirshow #eVTOL #Archer,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The firefighting model is designed to lift a 400kg payload.
#eVTOL #aircraft #firefighting","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#Job to #Robot: Joby's Milestone: First #Electric #Air #Taxi #Flight in #NYC!
#Robots looking for #jobs

@jobtorob

#JobyAviation #ElectricAirTaxi #NYCAviation #eVTOLAdoption #UrbanAirMobility #ElectricAirTaxi #NYCAviation #eVTOL #UrbanAirMobility #FutureOfTransport #Innovation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
" Humanity is one step closer to electric air taxis: with the successful test flight of their four-passenger #eVTOL in #NYC, 
@jobyaviation
 is now on a good path to start the service by 2025. More here: ","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.7717}",positive
"#Job to #Robot: Joby's Milestone: First #Electric #Air #Taxi #Flight in #NYC!
#Robots looking for #jobs 

@jobtorob

 #JobyAviation #ElectricAirTaxi #NYCAviation #eVTOLAdoption #UrbanAirMobility #ElectricAirTaxi #NYCAviation #eVTOL #UrbanAirMobility #FutureOfTransport #Innovation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Shanghai-based #eVTOL developer, Autoflight, has announced a partnership with helicopter tour operator Falcon Aviation Services, with the aim of spearheading innovation and reshaping aerial mobility in the #UAE, the broader Middle East and Africa.  https://brnw.ch/21wEwDW","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.3818}",positive
"Vertiport Management System Launched at Dubai Airshow

Read more: https://hubs.ly/Q029dkQ70

#vertiport #urbanairmobility #uam #aircraft #flight #transport #evtol #airtaxi #software #technology #advancedairmobility #aam #dubaiairshow 
@ANRATech
 
@DubaiAirshow","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.128}",positive
"The future of transportation.
#eVTOL #flyingcars","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Lilium to ramp up production of it's innovative eVTOL electric engine

#eVTOL #lilium #liliumjet #electricengine #denso #aviation #mobilitytechnews #mobilitytechnology #airtaxi","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}",positive
"EANAN’s electric vertical take-off and landing aircraft, are engineered and manufactured in Dubai


@Eanandxb
 | #drones | #uae | #Dubai #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Kansai Electric Power Company (KEPCO) and Vertical Aerospace have formalized a commitment to advancing the field of advanced air mobility. #KEPCO #VerticalAerospace #eVTOL,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.5574}",positive
"Air Chateau Co., helo's operator is moving into the future. #eVTOL and #airtaxi are faces of the same coin, and now, the coin represents the new era of the aviation in Advanced Air Mobility #AAM. Helos, aircrafts, evtols, drone etc. will integrate a new ecosystem, #NetZero wave","{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.25}",positive
A new subcommittee is helping to make the air taxi a reality. #eVTOL #AirTaxis #vertiport #standards See https://go.astm.org/3QC7Hgn,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}",positive
"Opportunistic and manipulative stock short sellers are getting increasingly desperate.


@EHANG
 $EH #eVTOL 

Jealous and xenophobic haters can’t tolerate the following fact about EHANG:","{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.8225}",negative
".
@Skyports_Infra
 is working on the next phase of research for a Concept of Operations for advanced air mobility (AAM) for the Japan Civil Aviation Bureau (JCAB). 

Click here to read more  https://ow.ly/bVL750Q8oWs

#aam #vertiport #aviationnews #evtol","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.25}",positive
"$EVE and Hunch Mobility (a JV between Hunch Ventures & Blade Air Mobility) are working together to bring electric air taxi service to #Bangalore, India using #eVTOL aircraft","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"AIBOT has chosen Honeywell to provide its Compact Fly-By-Wire (cFBW) system to support its eVTOL aircraft. 

Read more: https://hubs.la/Q029dn6j0

#evtol #airtaxi #aircraft #aviation #flight #advancedairmobility #aam #transport #urbanairmobility #uam #technology #tech 
@honeywell","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4019}",positive
AutoFlight introduces fully functional #flyingvehicle prototype aimed at #firefighting that can carry up to 800 pounds with a range of 124 miles. #eVTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Just bear for a couple of years we ll give you air pod and air taxi working on it #evtol 
@kuljeetsandhu
 #nalwa","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Are you looking for the most comprehensive resource to understand where Advanced Air Mobility will launch throughout the world? 
Check out our AAM Launch Cities map!

#aam #advancedairmobility #evtol #airtaxi","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.5551}",positive
"Honeywell AAM Business Racks Up $10B Worth of Contracts
https://flyingmag.com/honeywell-aam-business-racks-up-10b-worth-of-contracts/… #eVTOL","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2263}",positive
"eVTOL Vertiia could be one of the lowest-cost and cleanest forms of air transport in Australia 
#hydrogen-powered #eVTOL ‘vertiia’ with modular interior to fly as air ambulance in australia https://designboom.com/technology/hydrogen-powered-evtol-vertiia-modular-interior-australian-renewable-energy-agency-amsl-aero-11-09-2023/… via 
@evtol
 #HyFri","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Air Chateau International has announced plans to purchase up to 100 Midnight eVTOL aircraft from 
@ArcherAviation
. 

Read more here: https://ow.ly/taZl50Q8OYE

#FutureTransport #Transport #AirChateau #ArcherAviation #eVTOL #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"ANRA Technologies has unveiled its Vertiport Management System (VMS) at the Dubai Airshow. 

Read more: https://hubs.la/Q029dljM0

#vertiport #urbanairmobility #uam #aircraft #evtol #airtaxi #software #technology #advancedairmobility #aam #dubaiairshow 
@ANRATech
 
@DubaiAirshow","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Look at this... 
Watch Weird V-22 Osprey #VTOL
#Aircraft in #Flying #Pilot #FighterJet
Watch Weird V-22 Osprey #VTOL #Aircraft","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",negative
"Dallas Fort Worth International Airport 
@DFWAirport
 has partnered with Overair to explore vertiport development and eVTOL aircraft operations at DFW. 

Read more here: https://ow.ly/PnL050Q8Nfp

#Airport #Transport #DFW #Overair #eVTOL #Vertiports #AirportOperations","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2263}",positive
Oof ... accidental deployment of this waist-height  #eVTOL ballistic parachute at a vertiport could be very nasty. Pyros shoot it straight outta the nose. https://youtube.com/watch?v=Q2Z7urKB0aY…,"{'neg': 0.264, 'neu': 0.672, 'pos': 0.064, 'compound': -0.7146}",negative
"#Archer closes deal for 100 #eVTOL aircraft with #UAE private #helicopter service firm at #DubaiAirshow.

https://aerotime.aero/articles/archer-aviation-agreement-air-chateau-uae-dubai-airshow?utm_source=twitter.com&utm_medium=social&utm_campaign=organic…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Archer Aviation ( $ACHR ) and Air Chateau Ink Deal for up to 100 Midnight eVTOL Aircrafts
https://youtu.be/TsdKurHoaGU?si=EZI4MSpZbJUfBWdI… 
@ArcherAviation
 #sustainabletransport #eVTOL #electricvehicles #evs #evnews #electricaircraft #electricplane #sustainablefuture #urbantravel","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The aircraft is based on AutoFlight's CarryAll cargo eVTOL, which can transport a 400kg payload over a distance of 200km

https://ow.ly/NIUt50Q8FjL

#eVTOL #Aviation #Firefighting #Aircraft #Technology #Electric #EV","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Aurora Flight Sciences, a Boeing Company, has been selected for phase 1 of the DARPA SPRINT X-Plane Demonstration Project

Read more: https://hubs.la/Q029fgg30


@AuroraFlightSci
 #defense #defensetech #aircraft #vtol #xplane #faninwing #nextgen #research #concept #design #highlift","{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.1027}",positive
".⁦
@CityOfArlington
⁩ (Texas) is a municipal leader in mobility tech innovation with a great staff that collaborates well w/private sector and is not afraid of trying new things. Now adding #eVTOL ⁦
@overair_inc
⁩ to its tech portfolio.","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.8316}",positive
"VoltAero unveils mobile electric aircraft charger at Dubai Airshow

More details: https://hubs.la/Q029664F0

#evtol #aircraft #charging #dubaiairshow #advancedairmobility #aam 
@VoltAero
 
@DubaiAirshow","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Which flying car is your favourite? Comment to let us know!

#XPENGAEROHT #FlyingCar #Tech #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#NEWS | Eve Air Mobility and the UK NATS Services revealed their collaborative initiative to propel the UK's urban air mobility (UAM) ecosystem forward.

Read more at AviationSource!

https://aviationsourcenews.com/general-aviation/eve-air-mobility-and-nats-bring-uk-urban-air-mobility-a-step-closer/…

#EveAir #UAM #UKairspace #eVTOL #AvGeek","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Joby Receives $9.8M CalCompetes Grant  $JOBY, #JobyAviation, #Joby, #eVTOL    https://crweworld.com/article/news-provided-by-business-wire/3229496/joby-receives-calcompetes-grant-to-support-california-facility-expansion-and-690-new-jobs…","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",positive
"@Lilium
 $LILM #lilm #eVTOL 

Excited to see what lilium has to say on battery day....","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}",positive
"Lilium partners with DENSO to prepare production ramp-up of the Lilium Jet's electric engine

Find out more: https://hubs.la/Q0295Y4X0

#advancedairmobility #aam #aerospace #mobility #transport #evtol #electric #engine #aircraft 
@Lilium","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The two companies - 
@EveAirMobility
 and #Kookiejar - have inked a #LOI to develop an urban air traffic management system for #Dubai.

#eVTOL #Electric #UAE","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"MightyFly’s autonomous cargo aircraft generations

MightyFly team of forward-thinking engineers is developing a patent-pending, autonomous, eVTOL #aircraft with a cargo capacity of up to 500 pounds, range of 600 miles, and speed of 150 mph

Video source: 
@MightyFly4


#eVTOL #tech","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
The #UAE’s Air Chateau International plans to buy $500m worth of electric vertical takeoff and landing (#eVTOL) aircraft from Archer Aviation. Find out more: https://zurl.co/Qbhm,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}",positive
"The duo wants to introduce an #electric air taxi service in #India starting from 2026. For operations, they will use 
@ArcherAviation
's #Midnight #eVTOL.


@InterGlobe_IGE
 #Archer #sustainable #transportation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
NewswireToday / Air Cairo Signs Services Agreement for CFM LEAP-1A Engines #Safran #CFM_Engines #AirCairo #CFM #LEAP1A #CFM565B #A320ceo #LEAPengine #Aircraft #SAFAcompliant #IOSA #IATA  #ICAO #Aviation #Aerospace #Drone #eVTOL - http://newswiretoday.com/news/181142/,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.4939}",positive
"Hell yes, friends! 
#investing #stocks #stockmarket #StocksToBuy #JOBY #EVTOL","{'neg': 0.276, 'neu': 0.359, 'pos': 0.365, 'compound': 0.126}",positive
"Volocopter completes its first flight in New York City
https://verticalmag.com/press-releases/volocopter-completes-its-first-flight-in-new-york-city/… #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@ArcherAviation
 and Air Chateau International announce planned purchase 100 Midnight #aircraft

The agreement has an potential value of up to $500 million, with an initial pre-delivery payment of $1 million

Read more here: https://verticalmag.com/press-releases/archer-aviation-and-air-chateau-international-announce-planned-purchase-100-midnight-aircraft/…

#eVTOL #Verticalmag","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.6808}",positive
New exciting news. Arkim Motors is Launching new flying car prototype. May of 2024. #flying #eVTOL #flyinghighchallenge #flyingcars #flyingcarpet #flyingcar,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}",positive
"Growing support for the launch of #airtaxis could help boost remote communities in Canada, according to research by 
@HorizonAircraft
, a Canadian-based leader in hybrid #eVTOL aerial vehicles.

Click here to read more  https://ow.ly/4Bno50Q8p7r

#sustainableaviation #connectivity","{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.8316}",positive
"A mobile charger for the Cassio family of electric-hybrid airplanes and other electric aircraft, including eVTOLs, has been unveiled by 
@VoltAero
 at the 
@DubaiAirshow
. 

More details: https://hubs.la/Q02965gb0

#evtol #aircraft #charging #dubaiairshow #advancedairmobility #aam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"This #drones can deliver between 2 moving #Boats

#VolansI #deliverPackages #heavyLoads #longDistances #Autonomous #VTOL #Innovation #Tech #Technology #TechNews","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"SURVICE would like to congratulate 
@MalloyAero
. on their 10th anniversary in business! We are honored to be a long-time strategic partner of such a visionary company in the eVTOL UAS space. Cheers to another 10 years of success and growth on both sides of the ""pond!"" #uas #evtol","{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.9715}",positive
".
@overair_inc
 , Dallas Fort Worth International Airport to explore eVTOL operations

The partnership will include a feasibility assessment for integrating passenger #eVTOL operations across the North Texas region

Read more here: https://verticalmag.com/press-releases/overair-dallas-fort-worth-international-airport-to-explore-evtol-operations/…

 #UAM #Verticalmag","{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2263}",positive
"Mustang Advanced Engineering's testing capabilities of eVTOL, electric vertical take-off and landing aircraft is expanding
https://mustangae.com/evtol-testing-by-mae/…
#MustangAdvanced #MAE #MustangAdvancedEngineering
#eVTOL
#electriclpowertrain
#electrichybridaircraft
#RandDlaboratoryelectrified","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.25}",positive
"Jon Bornstein, President of Amprius Lab, sat down for an interview on this week’s 
@eVTOLInsights
 podcast!

Tune in to the episode on the state of battery tech at the link below.

https://bit.ly/3MINZgA

#AMPX #batterytechnology #eVTOLnews #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"#ArcosJet, which signed a private sales distribution agreement with 
@Lilium
 recently, have cemented the relationship with a firm order for 10 Lilium Pioneer Edition eVTOLs.

Click here for more  https://ow.ly/8KQa50Q8pmI

#evtol #aviationindustry #rotorcraft #sustainableaviation","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4939}",positive
"#NEWS | Eve Air Mobility and Hunch Air Mobility are moving to make Bangalore the regional launch city for eVTOL urban air mobility flights.

Read more at AviationSource!

https://aviationsourcenews.com/general-aviation/bangalore-to-be-launch-city-for-evtol-flights/…

#eVTOL #urbanairmobility #EveAir #Bangalore #airtaxis #AvGeek","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
".
@elroyair
 achieves first flight of Chaparral C1 hybrid #eVTOL aircraft

Hybrid-electric VTOL developer Elroy Air has completed what the company claims is the first turbogenerator hybrid-electric VTOL flight.

details: https://verticalmag.com/news/elroy-air-achieves-first-flight-of-chaparral-c1-hybrid-evtol-aircraft/…
#FlyingCars","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Did you see the eVTOL aircraft soaring above downtown Manhattan this week? 

https://futureflight.aero/news-article/2023-11-13/electric-air-taxis-take-flight-new-york-city…

#eVTOL #PrivateJet #Aircraft","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"The upgraded dashboard on Jetson ONE makes flying easier and safer by offering clear and easily readable flight information. We also added safety updates directly on the screen. Please note the graphics design is not the final version yet.
#evtol #pilot #flight #jetsonone","{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.9287}",positive
".
@Lilium
 has signed an agreement with DENSO for technical assistance in optimizing production at scale of the Lilium Jet’s electric engine. 

Find out more: https://hubs.la/Q02961Gq0

#advancedairmobility #aam #aerospace #mobility #transport #evtol #electric #engine #aircraft","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7351}",positive
"Xpeng shows new 'Land Aircraft Carrier' and six-rotor flying car 

 #FlyingCar #eVTOL #Mobility #Innovation 

via 
@autocar","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
What does the future look like for electric vertical take-off and landing (#eVTOL) vehicles AKA flying taxis? It all comes down to #Infrastructure and #Governance. Check out the latest developments here. What do you think will happen? https://dy.si/VdW1AY,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4329}",positive
"#milipol2023: #Polish #Maddos company displays innovative #VTOL #Quadcopter #UAV #Poland
https://armyrecognition.com/defense_news_november_2023_global_security_army_industry/milipol_2023_polish_maddos_company_displays_innovative_vtol_quadcopter_uav.html…","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",positive
"DFW Airport and Overair to Collaborate on Exploring EVTOL Operations Throughout Dallas Fort Worth Metroplex https://airport-suppliers.com/airport_press_release/dfw-airport-and-overair-to-collaborate-on-exploring-evtol-operations-throughout-dallas-fort-worth-metroplex/… 
@DFWAirport
 
@overair_inc
 #eVTOL #DFW","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2263}",positive
"Volocopter, an urban air mobility #UAM provider, completed its first flight test at the Downtown Manhattan Heliport in New York City with its crewed Volocopter 2X. #evtol
https://halldale.com/articles/22020-cat-taking-off-from-the-big-apple…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
"Yesterday, we had the honor and privilege of welcoming Thailand’s Prime Minister, Srettha 
@Thavisin
, to the 
@WiskAero
 and 
@Boeing
 exhibit at the #APECCEOSummit2023. 

We experienced our 6th Generation, autonomous, #eVTOL #airtaxi and discussed the importance of safe, sustainable…","{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.9186}",positive
"Volocopter completes test flight in New York City. As part of the public showcase, City of New York outlined a new vision for the future of the Downtown Manhattan Heliport, seeking to reduce emissions and noise. 
@NYCMayorsOffice
 
@NYCEDC
 , 
@NYCMayor
 #eVTOL","{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.25}",positive
"Volocopter Takes the Lead in Updated AAM Reality Index - FutureFlight - https://goo.gl/alerts/KqEmSy 
#evtol #eaviationnews #volocopter","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
