URL,Date,Text,Lang,Likes,Retweets,Replies
https://twitter.com/hashtag/SanFrancisco?src=hashtag_click,26/06/2023,"Leave Your Heart In #SanFrancisco Aboard A United Electric Air Taxi
https://cleantechnica.com/2023/06/26/leave-your-heart-in-san-francisco-aboard-a-united-electric-air-taxi/…  #eVTOL",en,,,
https://t.co/jAeCWNnCDf,26/06/2023,"Saudi Arabia has completed its first air taxi test flight.

The recent test flights of eVTOL aircraft in NEOM are a big milestone, and they show that UAM is on the cusp of becoming a reality.

Read more: https://timesaerospace.aero/news/air-transport/saudi-arabia-completes-first-air-taxi-test-flight…

#airtaxi #transport #testflight #aviationindustry",en,,,
https://t.co/V2FRbl1sLo,26/06/2023,SkyNaute INS Selected for Autonomous eVTOL Air Taxi https://hubs.la/Q01VLHYC0 #ins #inertialnavigation #navigation #aircraft #evtol #airtaxi #technology,en,,,
https://twitter.com/Jetoptera,24/06/2023,"Jetoptera Air Taxi Flight Bladeless Fans VTOL Innovation. 
@Jetoptera


via 
@IntEngineering


#Jetoptera #bladeless #fans #vtol

https://interestingengineering.com/innovation/jetoptera-air-taxi-flight-bladeless-fans-vtol…

\X/ish ",en,3,3,
https://twitter.com/volocopter,23/06/2023,".
@volocopter
's eVTOL aircraft has completed a series of air taxi test flights in 
@NEOM
's ""smart and sustainable development"" in Saudi Arabia.

Read more here: https://futuretransport-news.com/saudi-arabia-volocoptor-completes-evtol-test-flights-in-neom/?utm_source=twitter&utm_medium=social&utm_campaign=futuretrn-news&utm_term=News…

#FutureTransport #Transport #Volocopter #NEOM #eVTOL #UAM",en,,,
https://twitter.com/hashtag/NEOM?src=hashtag_click,22/06/2023,"NEOM announces success of first air taxi test flights

#NEOM #Volocopter #eVTOL #SaudiArabia #airtaxi #saudiairtaxi",en,,,
https://twitter.com/volocopter,22/06/2023,"NEOM and 
@volocopter
 have successfully completed air taxi test flights and received a special flight authorisation in the Kingdom of Saudi Arabia.

https://lnkd.in/eN8_S3pP

#urbanairmobility #advancedairmobility #evtol #airtaxi #electricaviation",en,3,1,
https://twitter.com/volocopter,21/06/2023,".
@Volocopter
, NEOM complete electric air taxi flight in Saudi Arabia

More details:
https://verticalmag.com/press-releases/volocopter-neom-complete-electric-air-taxi-flight-in-saudi-arabia/…

#eVTOL #eVTOLaircraft #futureofflight",en,17,3,1
https://t.co/hpDt2ADzD3,21/06/2023,"SkyDrive selects Thales to provide flight control system for eVTOL

Japan-based SkyDrive completed its first crewed flight test in Japan in 2019 and has plans to launch air taxi services during the 2025 World Expo in Osaka, Japan.

Read more:
https://verticalmag.com/press-releases/skydrive-selects-thales-to-provide-flight-control-system-for-evtol/…

#eVTOL",en,2,1,1
https://t.co/zfuhchLq9f,21/06/2023,Air taxi maker races to serve Paris Olympics as sector struggles for funds https://reuters.com/business/aerospace-defense/air-taxi-maker-races-serve-paris-olympics-sector-struggles-funds-2023-06-19/… #eVTOL,en,1,2,
https://twitter.com/WiskAero,21/06/2023,".
@Wiskaero
 has selected 
@SafranElecDef
 to supply SkyNaute inertial navigation systems for its Generation 6 autonomous, all-electric air taxi.

Find out more: https://hubs.la/Q01VdCHW0

#advancedairmobility #aam #aerospace #flight #aviation #aviationnews #evtol #airtaxi #aircraft",en,5,,
https://twitter.com/NEOM,21/06/2023,"NEOM and Volocopter today announced the successful completion of a series of eVTOL (electric Vertical Take-Off and Landing) air taxi test flights in the Kingdom of Saudi Arabia.

@NEOM
 
@volocopter
 #SaudiArabia #KSA #eVTOL #EV",en,,,
https://twitter.com/hashtag/NEOM?src=hashtag_click,21/06/2023,"#NEOM, in cooperation with #Volocopter, completed a series of air taxi test flights successfully, which is the first time an #eVTOL aircraft has received a special flight authorization and performed test flights in #SaudiArabia.


@NEOM
 

@volocopter

#EKHNews_EN",en,2,2,
https://twitter.com/hashtag/EVTOL?src=hashtag_click,20/06/2023,Volocopter makes history at 54th Salon International de l'Aéronautique et de l'Espace - as first #EVTOL aerial taxi to take part in flying display. 'Paris Air Show 2023 - Day One' #avgeek #PAS23 #ParisAirShow https://ow.ly/tUEs50OSoO1,en,15,2,1
https://twitter.com/WiskAero,20/06/2023,".
@WiskAero
 selects Safran’s SkyNaute inertial navigation system for its #autonomous air taxi

Find out more:
https://verticalmag.com/press-releases/wisk-aero-selects-safrans-skynaute-inertial-navigation-system-for-its-autonomous-air-taxi/…

#eVTOL #aircraft",en,16,3,1
https://twitter.com/hashtag/EVTOL?src=hashtag_click,20/06/2023,Volocopter makes history at 54th Salon International de l'Aéronautique et de l'Espace - as first #EVTOL aerial taxi to take part in flying display. 'Paris Air Show 2023 - Day One' #avgeek #PAS23 #ParisAirShow https://ow.ly/p7zF50OSoIw,en,6,2,
https://t.co/XbYnewsFOk,20/06/2023,"Major players cover volocopter gmbH,beta technologies,embraer S.A.,Lilium GmbH,Archer Aviation,Joby Aviation, Jaunt Air Mobility

Read More: https://bit.ly/433W84N

#eVTOL #ElectricVehicle #ev #taxi #mobility #vehicles #Aircraft #Growth #trends #Valautesreports",en,1,1,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,18/06/2023,"A veritable #eVTOL taxi rank in Hall 5 of #ParisAirShow with its focus on Paris Air Mobility, incl Archer Midnight, eHang, Ascendence & CityAirbus NextGen #avgeek #PAS23",en,19,7,3
https://t.co/ffqg9I1jrk,15/06/2023,"AVIATION NEWS: Boeing now sole owner of air taxi startup Wisk Aero. https://bit.ly/3OTWOGq

#GlobalSpec #Electronics #Aviation #Boeing #WiskAero #eVTOL #AirTaxi",en,,,
https://t.co/KZNgz9u1d9,15/06/2023,"AVIATION NEWS: Boeing now sole owner of air taxi startup Wisk Aero. https://bit.ly/3OTWOGq

#GlobalSpec #Electronics #Aviation #Boeing #WiskAero #eVTOL #AirTaxi",en,,,
https://t.co/vAZNUMR9ys,15/06/2023,"Electric Air Taxi Service Aims to Become the 'Uber of the Skies.
 
https://zurl.co/2gPn 

#Uknews #scotlandnews #englandnews #ElectricAirTaxi #UberOfTheSkies #UrbanAirMobility #eVTOL #SustainableTransportation #FutureOfTravel",en,,,
https://twitter.com/ArcherAviation,14/06/2023,"Cheeky! Right in the Silicon Valley backyard of 
@ArcherAviation
 and 
@jobyaviation
, 
@united
 and 
@EveAirMobility
 are laying plans for #eVTOL air taxi services in the San Francisco Bay Area:",en,4,,1
https://t.co/6AH4kqSRX6,14/06/2023,Boeing Becomes Sole Owner of Air Taxi Manufacturer Wisk Aero https://flyingmag.com/boeing-becomes-sole-owner-of-air-taxi-manufacturer-wisk-aero/… #VTOL #eVTOL #UAM #AAM #Flying #Aviation #Boeing #Mobility #FutureMobility #UrbanMobility,en,1,,
https://t.co/KZNgz9u1d9,13/06/2023,"AVIATION NEWS: Boeing now sole owner of air taxi startup Wisk Aero. https://bit.ly/3OTWOGq

#GlobalSpec #Electronics #Aviation #Boeing #WiskAero #eVTOL #AirTaxi",en,,,
https://t.co/bfs2OGhkFA,13/06/2023,"First Air Taxi Test Conducted in Israel https://ideaspies.com/posts/first-air-taxi-test-conducted-in-israel… via 
@IdeaSpies
 #eVTOL #israel #israelinnovation #israelinnovationauthority #startupnation",en,4,5,2
https://t.co/CNyzIOt5Iy,12/06/2023,"The FAA is proposing a comprehensive rule for training and certifying air taxi pilots.

Learn more: https://bit.ly/3NpOddp

#advancedairmobility #urbanairmobility #evtol #aircraft #aviation #aviationnews #transport #aam #flight #training #pilots #certification 
@FAANews",en,1,,
https://twitter.com/OdysAviation,08/06/2023,"UAE to welcome 
@OdysAviation
, a specialized air taxi company based in California, is set to establish a manufacturing facility in the #UAE as the country aims to become a hub for the emerging air taxi industry https://startupnews.fyi/2023/05/27/uae-to-welcome-odys-aviation-for-air-taxi-manufacturing/… #aviationdaily #VTOL | 
@StartupNewsFyi",en,,,
https://twitter.com/OdysAviation,06/06/2023,"UAE to welcome 
@OdysAviation
, a specialized air taxi company based in California, is set to establish a manufacturing facility in the UAE as the country aims to become a hub for the emerging air taxi industry https://startupnews.fyi/2023/05/27/uae-to-welcome-odys-aviation-for-air-taxi-manufacturing/… #aviationdaily #VTOL | 
@StartupNewsFyi",en,2,,
https://twitter.com/hashtag/flyingcars?src=hashtag_click,06/06/2023,"By 2030, how many intracity air taxi flights might a single UAM carrier operate like a big city like New York operate daily?  #flyingcars  #eVTOL",en,,1,
https://t.co/KZNgz9u1d9,06/06/2023,"AVIATION NEWS: Boeing now sole owner of air taxi startup Wisk Aero. https://bit.ly/3OTWOGq

#GlobalSpec #Electronics #Aviation #Boeing #WiskAero #eVTOL #AirTaxi",en,1,2,
https://twitter.com/hashtag/airtaxi?src=hashtag_click,05/06/2023,"India's first air taxi is here. A new form of transportation is unlocked. EVTOL. 

#airtaxi #India #transportation #futureindia",en,,,
https://twitter.com/OdysAviation,02/06/2023,"UAE to welcome 
@OdysAviation
, a specialized air taxi company based in California, is set to establish a manufacturing facility in the UAE as the country aims to become a hub for the emerging air taxi industry https://startupnews.fyi/2023/05/27/uae-to-welcome-odys-aviation-for-air-taxi-manufacturing/… #aviationdaily #VTOL | 
@StartupNewsFyi",en,12,9,
https://twitter.com/volocopter,31/05/2023,"Volocopter to Use Swiss AS’s MRO Software


@volocopter
 has signed a multi-year contract to use AMOS, 
@swiss_as
's maintenance, repair, and overhaul (MRO) software, in its VoloCity air taxi fleet worldwide.  

Full article: http://bit.ly/3WJMlzi 

#AAM #UAM #eVTOL",en,,,
https://twitter.com/TravelWeeklyUS,28/05/2023,"More and more industries are taking notice of the upcoming AAM vehicles and services. We spoke to the leading travel Industry magazine 
@TravelWeeklyUS
 about air taxi.

#aam #uam #airtaxi #evtol #travel",en,6,1,
https://twitter.com/Lilium,26/05/2023,"Leading European air taxi developers including 
@Lilium
, and 
@volocopter
 are facing immense pressure as economic uncertainty continues to fuel a cautious investment climate.
https://zurl.co/NHIm
#aviation #aviationews #eVTOL #electricaricraft",en,,,
https://t.co/yfWRmdsJJy,25/05/2023,"PLANA, the South Korean air taxi developer, has entered into a business partnership with MOVIATION, an UAM service platform that allows people to book air vehicles such as eVTOLs and helicopters through an app.

Full article: http://bit.ly/3IE5oVE

#AAM #UAM #eVTOL",en,,,
https://twitter.com/hashtag/AirTaxi?src=hashtag_click,24/05/2023," Pakistan's first air taxi service by Sky Wings is launching next month, revolutionizing urban mobility and transforming transportation in the country. Exciting times ahead!  #AirTaxi #PakistanAviation


@PakPMO
 

@MoIB_Official
 

@Marriyum_A
 

@appcsocialmedia
 

@PTVNewsOfficial",en,11,5,3
https://twitter.com/hashtag/eVTOL?src=hashtag_click,22/05/2023,"A five-seat ""air taxi"" developed by Shanghai TCab Technology will make its first trial flight in the 2nd half of 2023.

With a maximum range of 200km and highest speed of 320km/h, the #eVTOL aircraft will be used in urban transportation, disaster emergency and logistic…",en,8,5,2
https://t.co/6NIzOKrM0r,17/05/2023,"Rotor-less AAM vehicle manufacturer JetX has teamed up with Boeing-backed gaming platform Metapilot to bring the Vector air taxi to the virtual world.

https://lnkd.in/e4Vz6Rwi

#urbanairmobility #advancedairmobility #evtol #airtaxi #electricaviation #USA",en,16,3,
https://t.co/d2ySxuiPPf,17/05/2023,"Paris’s air taxi stations could be ready before the taxis are https://bloomberg.com/news/articles/2023-04-04/paris-air-taxi-stations-could-be-ready-before-flying-taxis-evtols-are?utm_source=website&utm_medium=share&utm_campaign=twitter… via 
@BW
 

#evtol #flying #taxis #vertiports #paris #europe #aerospace #industry #transportation #services #commercialaviation #airports",en,,,
https://twitter.com/hashtag/evtol?src=hashtag_click,15/05/2023,"""Archer Aviation has announced the rollout of its first Midnight air taxi prototype, to be used in company ground and flight testing ahead of the first FAA-conforming prototype aircraft expected later this year."" #evtol #aam #uam #aviation",en,,,
https://twitter.com/ArcherAviation,12/05/2023,".
@ArcherAviation
 highlights recent milestones, shares Q1 financial results with investors

#Archer’s CEO Adam Goldstein said the company remains steadfast in launching air taxi services with its Midnight #eVTOL #aircraft in 2025.

Read more here:
https://verticalmag.com/press-releases/archer-highlights-recent-milestones-shares-q1-financial-results-with-investors/…",en,26,4,
https://twitter.com/WiskAero,11/05/2023,".
@WiskAero
 and Japan Airlines (JAL) are partnering to bring Wisk’s self-flying, all-electric air taxi services to Japan. Find out more: https://buff.ly/3I0Mlo5 

#advancedairmobility #evtol #aircraft #japan #aerospace #transport #flight #aviation #electric",en,1,,
https://t.co/uUSTJzbT0X,10/05/2023,"EHang Showcases Two ""Air Taxi"" EH216-S and VT-30 at BEYOND Expo 2023

https://eastwestconn.com/index.php/2023/05/10/ehang-showcases-two-air-taxi-eh216-s-and-vt-30-at-beyond-expo-2023/…

#EHang #EH #EH216 #eVTOL #UAM #AAV",en,29,6,
https://twitter.com/hashtag/SkyDrive?src=hashtag_click,10/05/2023,Exciting news!  SkyDrive is heading to South Carolina to develop its SD-05 aircraft with local partners.  The plan is to get FAA certification and start air taxi operations during the World Expo 2025.  #SkyDrive #eVTOL #aviationinnovation ,en,,,
https://t.co/IeRNseobXV,10/05/2023,"https://evreportdaily.com/wisk-and-japan-airlines-announce-collaboration/…
Wisk Aero and Japan Airlines Announce Collaboration for Self-Driving Air Taxi Service in Japan
#ev #electricvehicles #Automobile #electricplane #eVTOL #aviation",en,,,
https://twitter.com/WiskAero,10/05/2023,"The developer of the self-flying Generation 6 eVTOL 
@WiskAero
 has partnered with Japan Airlines to introduce an autonomous air taxi service in Japan.  

Full article: http://bit.ly/3VOMXTu 

#AAM #advancedairmobility #UAM #urbanairmobility #eVTOL",en,,,
https://t.co/l9gaE53te1,09/05/2023,"Archer Aims to Revolutionize Air Travel With Its Midnight eVTOL Air Taxi... https://youtu.be/Ao5XmGCBCkI via 
@YouTube
 
@ArcherAviation
 
@united
 #eVTOL #UAM",en,1,,
https://twitter.com/ArcherAviation,08/05/2023,"Archer, Joby Welcome Updated FAA Air Taxi Blueprint


@ArcherAviation
 and 
@jobyaviation
, two of the world’s well-known eVTOL companies, praised the updated air taxi blueprints released by 
@FAANews
. 

Full article: http://bit.ly/3HMTx7g

#AAM #UAM #eVTOL",en,,,
https://twitter.com/hashtag/FAA?src=hashtag_click,05/05/2023,"#FAA releases #airspace blueprint for air taxis

The FAA's newly released #urbanairmobility concept of operations 2.0 will act as a blueprint for air taxi operations for #eVTOL developers like 
@ArcherAviation
.

Read more here:
https://verticalmag.com/press-releases/faa-releases-airspace-blueprint-for-air-taxis/…",en,19,6,
